Date,Trigger_Time,Timestamp,Symbol,Direction,Entry_Price,Exit_Price,SL_Price,Target1_Price,Target2_Price,Shares,Outcome,PnL_Rs,Return_Pct,Capital_After
2024-07-23,09:15 AM,2024-07-23 09:15,ANURAS,LONG,795.8,779.88,779.88,819.67,835.59,123,HIT_SL,-1957.66,-0.009964,194514.06
2024-07-23,09:15 AM,2024-07-23 09:15,360ONE,LONG,967.55,996.58,948.2,996.58,1015.93,100,HIT_T1,2902.65,0.014923,197416.71
2024-07-24,09:15 AM,2024-07-24 09:15,ASAHIINDIA,LONG,686.41,688.55,672.68,707.0,720.73,143,EXPIRED_SAME_DAY,305.78,0.001549,197722.49
2024-07-24,09:15 AM,2024-07-24 09:15,ANANTRAJ,LONG,515.33,530.79,505.03,530.79,541.1,191,HIT_T1,2952.85,0.014934,200675.34
2024-07-24,09:15 AM,2024-07-24 09:15,ANURAS,LONG,798.69,792.35,782.72,822.65,838.63,125,EXPIRED_SAME_DAY,-792.45,-0.003949,199882.89
2024-07-25,09:15 AM,2024-07-25 09:15,ANANTRAJ,LONG,512.44,513.19,502.19,527.81,538.06,195,EXPIRED_SAME_DAY,145.83,0.00073,200028.73
2024-07-25,09:15 AM,2024-07-25 09:15,AJANTPHARM,LONG,2301.59,2329.55,2255.55,2370.63,2416.66,43,EXPIRED_SAME_DAY,1202.63,0.006012,201231.35
2024-07-25,09:15 AM,2024-07-25 09:15,ASAHIINDIA,LONG,688.25,674.49,674.49,708.9,722.66,146,HIT_SL,-2009.69,-0.009987,199221.66
2024-07-26,09:15 AM,2024-07-26 09:15,BLUEJET,LONG,444.76,444.76,435.87,458.11,467.0,223,EXPIRED_SAME_DAY,0.0,0.0,199221.66
2024-07-26,09:15 AM,2024-07-26 09:15,ANANTRAJ,LONG,514.53,540.26,504.24,529.97,540.26,193,HIT_T2,4965.26,0.024923,204186.92
2024-07-26,09:15 AM,2024-07-26 09:15,BSE,LONG,819.73,803.34,803.34,844.32,860.72,124,HIT_SL,-2032.93,-0.009956,202153.98
2024-07-29,09:15 AM,2024-07-29 09:15,ANANTRAJ,LONG,559.81,548.61,548.61,576.6,587.8,180,HIT_SL,-2015.3,-0.009969,200138.68
2024-07-29,09:15 AM,2024-07-29 09:15,ASAHIINDIA,LONG,690.24,676.44,676.44,710.95,724.75,144,HIT_SL,-1987.89,-0.009933,198150.79
2024-07-29,09:15 AM,2024-07-29 09:15,ASHOKLEY,LONG,118.39,121.94,116.02,121.94,124.31,836,HIT_T1,2969.21,0.014985,201120.0
2024-07-30,09:15 AM,2024-07-30 09:15,ASHOKLEY,LONG,121.91,120.57,119.47,125.57,128.0,824,EXPIRED_SAME_DAY,-1100.9,-0.005474,200019.1
2024-07-30,09:15 AM,2024-07-30 09:15,BANDHANBNK,LONG,214.81,216.12,210.52,221.26,225.56,465,EXPIRED_SAME_DAY,608.19,0.003041,200627.29
2024-07-30,09:15 AM,2024-07-30 09:15,BSE,LONG,808.65,799.47,792.47,832.91,849.08,124,EXPIRED_SAME_DAY,-1138.34,-0.005674,199488.96
2024-07-31,09:15 AM,2024-07-31 09:15,BPCL,LONG,313.93,312.19,307.65,323.35,329.63,317,EXPIRED_SAME_DAY,-551.3,-0.002764,198937.65
2024-07-31,09:15 AM,2024-07-31 09:15,APARINDS,LONG,8881.51,9325.58,8703.88,9147.95,9325.58,11,HIT_T2,4884.83,0.024555,203822.48
2024-07-31,09:15 AM,2024-07-31 09:15,BANDHANBNK,LONG,215.37,214.46,211.06,221.83,226.13,473,EXPIRED_SAME_DAY,-427.94,-0.0021,203394.54
2024-08-01,09:15 AM,2024-08-01 09:15,BANDHANBNK,LONG,213.5,209.23,209.23,219.9,224.17,476,HIT_SL,-2032.49,-0.009993,201362.05
2024-08-01,09:15 AM,2024-08-01 09:15,APARINDS,LONG,9188.64,9004.87,9004.87,9464.3,9648.07,10,HIT_SL,-1837.73,-0.009126,199524.32
2024-08-01,09:15 AM,2024-08-01 09:15,AJANTPHARM,LONG,2607.44,2685.66,2555.29,2685.66,2737.81,38,HIT_T1,2972.48,0.014898,202496.8
2024-08-02,09:15 AM,2024-08-02 09:15,ADANIENSOL,LONG,1250.0,1287.5,1225.0,1287.5,1312.5,80,HIT_T1,3000.0,0.014815,205496.8
2024-08-02,09:15 AM,2024-08-02 09:15,AJANTPHARM,LONG,2670.56,2750.68,2617.15,2750.68,2804.09,38,HIT_T1,3044.44,0.014815,208541.24
2024-08-02,09:15 AM,2024-08-02 09:15,BANDHANBNK,LONG,206.61,209.0,202.48,212.81,216.94,504,EXPIRED_SAME_DAY,1204.39,0.005775,209745.63
2024-08-05,09:15 AM,2024-08-05 09:15,ADANIENSOL,LONG,1200.0,1176.0,1176.0,1236.0,1260.0,87,HIT_SL,-2088.0,-0.009955,207657.63
2024-08-05,09:15 AM,2024-08-05 09:15,AWL,LONG,367.08,385.44,359.74,378.09,385.44,282,HIT_T2,5175.86,0.024925,212833.49
2024-08-05,09:15 AM,2024-08-05 09:15,AJANTPHARM,LONG,2695.76,2776.63,2641.84,2776.63,2830.55,39,HIT_T1,3154.04,0.014819,215987.53
2024-08-06,09:15 AM,2024-08-06 09:15,AJANTPHARM,LONG,2752.18,2697.14,2697.14,2834.75,2889.79,39,HIT_SL,-2146.7,-0.009939,213840.83
2024-08-06,09:15 AM,2024-08-06 09:15,BLUEJET,LONG,523.07,512.61,512.61,538.77,549.23,204,HIT_SL,-2134.14,-0.00998,211706.69
2024-08-06,09:15 AM,2024-08-06 09:15,AWL,LONG,391.95,384.11,384.11,403.71,411.55,270,HIT_SL,-2116.54,-0.009998,209590.15
2024-08-07,09:15 AM,2024-08-07 09:15,AJANTPHARM,LONG,2722.13,2858.23,2667.68,2803.79,2858.23,38,HIT_T2,5172.04,0.024677,214762.19
2024-08-07,09:15 AM,2024-08-07 09:15,ASTERDM,LONG,376.28,387.57,368.76,387.57,395.1,285,HIT_T1,3217.21,0.01498,217979.39
2024-08-07,09:15 AM,2024-08-07 09:15,BLS,LONG,388.7,380.92,380.92,400.36,408.13,280,HIT_SL,-2176.7,-0.009986,215802.7
2024-08-08,09:15 AM,2024-08-08 09:15,ASTERDM,LONG,386.92,390.21,379.18,398.53,406.27,278,EXPIRED_SAME_DAY,913.3,0.004232,216715.99
2024-08-08,09:15 AM,2024-08-08 09:15,AWL,LONG,385.09,396.64,377.39,396.64,404.34,281,HIT_T1,3246.3,0.014979,219962.29
2024-08-08,09:15 AM,2024-08-08 09:15,BIKAJI,LONG,785.27,808.83,769.57,808.83,824.54,140,HIT_T1,3298.14,0.014994,223260.43
2024-08-09,09:15 AM,2024-08-09 09:15,AIIL,LONG,269.75,283.24,264.36,277.84,283.24,413,HIT_T2,5570.37,0.02495,228830.8
2024-08-09,09:15 AM,2024-08-09 09:15,BIKAJI,LONG,802.27,842.38,786.22,826.34,842.38,142,HIT_T2,5696.1,0.024892,234526.9
2024-08-09,09:15 AM,2024-08-09 09:15,AWL,LONG,391.36,383.53,383.53,403.1,410.92,299,HIT_SL,-2340.31,-0.009979,232186.59
2024-08-12,09:15 AM,2024-08-12 09:15,AIIL,LONG,279.75,288.15,274.16,288.15,293.74,414,HIT_T1,3474.53,0.014964,235661.12
2024-08-12,09:15 AM,2024-08-12 09:15,BIKAJI,LONG,810.79,851.33,794.57,835.11,851.33,145,HIT_T2,5878.23,0.024944,241539.35
2024-08-12,09:15 AM,2024-08-12 09:15,ASTERDM,LONG,400.6,392.59,392.59,412.62,420.63,301,HIT_SL,-2411.63,-0.009984,239127.73
2024-08-13,09:15 AM,2024-08-13 09:15,AIIL,LONG,292.74,286.89,286.89,301.52,307.38,408,HIT_SL,-2388.77,-0.00999,236738.96
2024-08-13,09:15 AM,2024-08-13 09:15,BIKAJI,LONG,860.88,843.66,843.66,886.71,903.92,137,HIT_SL,-2358.81,-0.009964,234380.15
2024-08-13,09:15 AM,2024-08-13 09:15,AIAENG,LONG,4738.58,4643.8,4643.8,4880.73,4975.51,24,HIT_SL,-2274.52,-0.009704,232105.63
2024-08-14,09:15 AM,2024-08-14 09:15,AIIL,LONG,286.35,280.62,280.62,294.94,300.66,405,HIT_SL,-2319.41,-0.009993,229786.22
2024-08-14,09:15 AM,2024-08-14 09:15,BIKAJI,LONG,850.26,875.77,833.26,875.77,892.78,135,HIT_T1,3443.57,0.014986,233229.79
2024-08-14,09:15 AM,2024-08-14 09:15,AJANTPHARM,LONG,3083.62,3237.8,3021.95,3176.13,3237.8,37,HIT_T2,5704.7,0.02446,238934.49
2024-08-16,09:15 AM,2024-08-16 09:15,AIIL,LONG,273.96,282.18,268.48,282.18,287.66,436,HIT_T1,3583.37,0.014997,242517.86
2024-08-16,09:15 AM,2024-08-16 09:15,ABSLAMC,LONG,674.12,672.93,660.64,694.34,707.83,179,EXPIRED_SAME_DAY,-212.44,-0.000876,242305.42
2024-08-16,09:15 AM,2024-08-16 09:15,BSE,LONG,852.72,878.31,835.67,878.31,895.36,142,HIT_T1,3632.6,0.014992,245938.02
2024-08-19,09:15 AM,2024-08-19 09:15,ANANTRAJ,LONG,588.32,605.97,576.56,605.97,617.74,209,HIT_T1,3688.79,0.014999,249626.81
2024-08-19,09:15 AM,2024-08-19 09:15,AIIL,LONG,279.55,277.67,273.96,287.94,293.53,446,EXPIRED_SAME_DAY,-837.73,-0.003356,248789.08
2024-08-19,09:15 AM,2024-08-19 09:15,ABSLAMC,LONG,674.12,678.58,660.64,694.34,707.83,184,EXPIRED_SAME_DAY,821.1,0.0033,249610.18
2024-08-20,09:15 AM,2024-08-20 09:15,ANANTRAJ,LONG,605.52,593.41,593.41,623.69,635.8,206,HIT_SL,-2494.76,-0.009995,247115.42
2024-08-20,09:15 AM,2024-08-20 09:15,BALRAMCHIN,LONG,527.89,554.28,517.33,543.72,554.28,234,HIT_T2,6176.29,0.024994,253291.71
2024-08-20,09:15 AM,2024-08-20 09:15,BSOFT,LONG,603.62,591.55,591.55,621.73,633.8,209,HIT_SL,-2523.13,-0.009961,250768.58
2024-08-21,09:15 AM,2024-08-21 09:15,ANGELONE,LONG,256.32,269.13,251.19,264.01,269.13,489,HIT_T2,6266.99,0.024991,257035.57
2024-08-21,09:15 AM,2024-08-21 09:15,ANANTRAJ,LONG,596.3,614.19,584.38,614.19,626.12,215,HIT_T1,3846.14,0.014963,260881.72
2024-08-21,09:15 AM,2024-08-21 09:15,BALRAMCHIN,LONG,563.36,552.09,552.09,580.26,591.53,231,HIT_SL,-2602.72,-0.009977,258278.99
2024-08-22,09:15 AM,2024-08-22 09:15,ANGELONE,LONG,260.83,255.61,255.61,268.65,273.87,495,HIT_SL,-2582.2,-0.009998,255696.79
2024-08-22,09:15 AM,2024-08-22 09:15,ANANTRAJ,LONG,596.4,584.47,584.47,614.29,626.22,214,HIT_SL,-2552.6,-0.009983,253144.2
2024-08-22,09:15 AM,2024-08-22 09:15,AIIL,LONG,327.6,328.85,321.05,337.43,343.98,386,EXPIRED_SAME_DAY,482.07,0.001904,253626.27
2024-08-23,09:15 AM,2024-08-23 09:15,ANGELONE,LONG,253.4,248.34,248.34,261.01,266.07,500,HIT_SL,-2534.04,-0.009991,251092.23
2024-08-23,09:15 AM,2024-08-23 09:15,AIIL,LONG,331.34,341.28,324.71,341.28,347.9,378,HIT_T1,3757.36,0.014964,254849.59
2024-08-23,09:15 AM,2024-08-23 09:15,BALRAMCHIN,LONG,574.26,562.78,562.78,591.49,602.98,221,HIT_SL,-2538.24,-0.00996,252311.35
2024-08-26,09:15 AM,2024-08-26 09:15,AIIL,LONG,347.29,357.71,340.35,357.71,364.66,363,HIT_T1,3782.02,0.014989,256093.37
2024-08-26,09:15 AM,2024-08-26 09:15,ANGELONE,LONG,249.55,257.04,244.56,257.04,262.03,513,HIT_T1,3840.56,0.014997,259933.93
2024-08-26,09:15 AM,2024-08-26 09:15,CESC,LONG,179.91,177.26,176.32,185.31,188.91,722,EXPIRED_SAME_DAY,-1919.14,-0.007383,258014.8
2024-08-27,09:15 AM,2024-08-27 09:15,AIIL,LONG,360.68,353.47,353.47,371.5,378.72,357,HIT_SL,-2575.26,-0.009981,255439.53
2024-08-27,09:15 AM,2024-08-27 09:15,ANGELONE,LONG,258.15,252.99,252.99,265.9,271.06,494,HIT_SL,-2550.57,-0.009985,252888.97
2024-08-27,09:15 AM,2024-08-27 09:15,ABREL,LONG,2370.09,2488.59,2322.69,2441.19,2488.59,53,HIT_T2,6280.73,0.024836,259169.7
2024-08-28,09:15 AM,2024-08-28 09:15,CESC,LONG,196.21,192.29,192.29,202.1,206.02,660,HIT_SL,-2589.97,-0.009993,256579.74
2024-08-28,09:15 AM,2024-08-28 09:15,ABREL,LONG,2493.71,2485.68,2443.84,2568.52,2618.4,51,EXPIRED_SAME_DAY,-409.47,-0.001596,256170.27
2024-08-28,09:15 AM,2024-08-28 09:15,AIIL,LONG,349.69,342.7,342.7,360.18,367.18,366,HIT_SL,-2559.74,-0.009992,253610.53
2024-08-29,09:15 AM,2024-08-29 09:15,BLS,LONG,426.28,421.93,417.75,439.07,447.59,297,EXPIRED_SAME_DAY,-1292.49,-0.005096,252318.04
2024-08-29,09:15 AM,2024-08-29 09:15,ABDL,LONG,337.64,338.47,330.88,347.77,354.52,373,EXPIRED_SAME_DAY,311.73,0.001235,252629.77
2024-08-29,09:15 AM,2024-08-29 09:15,CESC,LONG,192.08,188.24,188.24,197.84,201.68,657,HIT_SL,-2523.89,-0.00999,250105.88
2024-08-30,09:15 AM,2024-08-30 09:15,BSOFT,LONG,658.24,647.71,645.08,677.99,691.16,189,EXPIRED_SAME_DAY,-1989.95,-0.007956,248115.94
2024-08-30,09:15 AM,2024-08-30 09:15,BAJAJ-AUTO,LONG,10420.53,10474.92,10212.12,10733.15,10941.56,11,EXPIRED_SAME_DAY,598.25,0.002411,248714.19
2024-08-30,09:15 AM,2024-08-30 09:15,BLS,LONG,423.36,414.89,414.89,436.06,444.53,293,HIT_SL,-2480.9,-0.009975,246233.29
2024-09-02,09:15 AM,2024-09-02 09:15,BSOFT,LONG,648.15,642.93,635.19,667.59,680.56,189,EXPIRED_SAME_DAY,-985.85,-0.004004,245247.44
2024-09-02,09:15 AM,2024-09-02 09:15,AUBANK,LONG,683.44,679.3,669.77,703.95,717.61,179,EXPIRED_SAME_DAY,-741.22,-0.003022,244506.22
2024-09-02,09:15 AM,2024-09-02 09:15,BHARTIHEXA,LONG,1247.28,1222.33,1222.33,1284.7,1309.64,98,HIT_SL,-2444.67,-0.009998,242061.55
2024-09-03,09:15 AM,2024-09-03 09:15,BAJFINANCE,LONG,736.9,722.16,722.16,759.0,773.74,164,HIT_SL,-2417.02,-0.009985,239644.54
2024-09-03,09:15 AM,2024-09-03 09:15,BAJAJFINSV,LONG,1847.52,1810.57,1810.57,1902.95,1939.9,64,HIT_SL,-2364.83,-0.009868,237279.71
2024-09-03,09:15 AM,2024-09-03 09:15,BRIGADE,LONG,954.24,935.15,935.15,982.86,1001.95,124,HIT_SL,-2366.5,-0.009973,234913.2
2024-09-04,09:15 AM,2024-09-04 09:15,AEGISLOG,LONG,825.79,834.99,809.27,850.56,867.08,142,EXPIRED_SAME_DAY,1306.79,0.005563,236219.99
2024-09-04,09:15 AM,2024-09-04 09:15,BAJAJHLDNG,LONG,10359.38,10877.35,10152.19,10670.16,10877.35,11,HIT_T2,5697.66,0.02412,241917.65
2024-09-04,09:15 AM,2024-09-04 09:15,BAJAJFINSV,LONG,1837.74,1869.39,1800.98,1892.87,1929.62,65,EXPIRED_SAME_DAY,2057.75,0.008506,243975.4
2024-09-05,09:15 AM,2024-09-05 09:15,CCL,LONG,800.96,784.94,784.94,824.99,841.01,152,HIT_SL,-2434.92,-0.00998,241540.48
2024-09-05,09:15 AM,2024-09-05 09:15,AEGISLOG,LONG,842.52,836.37,825.67,867.8,884.65,143,EXPIRED_SAME_DAY,-879.68,-0.003642,240660.8
2024-09-05,09:15 AM,2024-09-05 09:15,BAJAJHLDNG,LONG,10683.08,10623.31,10469.42,11003.57,11217.23,11,EXPIRED_SAME_DAY,-657.44,-0.002732,240003.36
2024-09-06,09:15 AM,2024-09-06 09:15,AEGISLOG,LONG,831.94,815.3,815.3,856.9,873.54,144,HIT_SL,-2395.98,-0.009983,237607.37
2024-09-06,09:15 AM,2024-09-06 09:15,AADHARHFC,LONG,434.7,447.74,426.01,447.74,456.44,273,HIT_T1,3560.19,0.014984,241167.57
2024-09-06,09:15 AM,2024-09-06 09:15,AUBANK,LONG,700.46,701.45,686.45,721.47,735.48,172,EXPIRED_SAME_DAY,171.62,0.000712,241339.19
2024-09-09,09:15 AM,2024-09-09 09:15,AADHARHFC,LONG,444.45,435.56,435.56,457.78,466.67,271,HIT_SL,-2408.92,-0.009981,238930.27
2024-09-09,09:15 AM,2024-09-09 09:15,BRIGADE,LONG,978.5,978.09,958.93,1007.86,1027.43,122,EXPIRED_SAME_DAY,-50.02,-0.000209,238880.25
2024-09-09,09:15 AM,2024-09-09 09:15,AAVAS,LONG,1880.0,1842.4,1842.4,1936.4,1974.0,63,HIT_SL,-2368.8,-0.009916,236511.45
2024-09-10,09:15 AM,2024-09-10 09:15,BLUEJET,LONG,522.38,511.93,511.93,538.05,548.5,226,HIT_SL,-2361.14,-0.009983,234150.31
2024-09-10,09:15 AM,2024-09-10 09:15,ASAHIINDIA,LONG,710.31,696.11,696.11,731.62,745.83,164,HIT_SL,-2329.82,-0.00995,231820.48
2024-09-10,09:15 AM,2024-09-10 09:15,AADHARHFC,LONG,430.0,437.2,421.4,442.9,451.5,269,EXPIRED_SAME_DAY,1936.8,0.008355,233757.29
2024-09-11,09:15 AM,2024-09-11 09:15,ABREL,LONG,2491.82,2616.41,2441.98,2566.57,2616.41,46,HIT_T2,5731.18,0.024518,239488.47
2024-09-11,09:15 AM,2024-09-11 09:15,AJANTPHARM,LONG,3317.22,3292.22,3250.88,3416.74,3483.08,36,EXPIRED_SAME_DAY,-900.22,-0.003759,238588.24
2024-09-11,09:15 AM,2024-09-11 09:15,ASAHIINDIA,LONG,712.31,698.06,698.06,733.68,747.92,167,HIT_SL,-2379.11,-0.009972,236209.14
2024-09-12,09:15 AM,2024-09-12 09:15,ABREL,LONG,2609.06,2739.51,2556.88,2687.33,2739.51,45,HIT_T2,5870.38,0.024852,242079.52
2024-09-12,09:15 AM,2024-09-12 09:15,APARINDS,LONG,9938.16,10236.31,9739.4,10236.31,10435.07,12,HIT_T1,3577.74,0.014779,245657.26
2024-09-12,09:15 AM,2024-09-12 09:15,BLUESTARCO,LONG,1762.84,1799.14,1727.59,1815.73,1850.99,69,EXPIRED_SAME_DAY,2504.48,0.010195,248161.73
2024-09-13,09:15 AM,2024-09-13 09:15,ABREL,LONG,2775.77,2914.56,2720.25,2859.04,2914.56,44,HIT_T2,6106.69,0.024608,254268.42
2024-09-13,09:15 AM,2024-09-13 09:15,APARINDS,LONG,10136.98,10441.09,9934.24,10441.09,10643.83,12,HIT_T1,3649.31,0.014352,257917.74
2024-09-13,09:15 AM,2024-09-13 09:15,BAJAJ-AUTO,LONG,11275.05,11288.17,11049.55,11613.3,11838.8,11,EXPIRED_SAME_DAY,144.41,0.00056,258062.15
2024-09-16,09:15 AM,2024-09-16 09:15,ABREL,LONG,2883.78,2826.11,2826.11,2970.29,3027.97,44,HIT_SL,-2537.73,-0.009834,255524.42
2024-09-16,09:15 AM,2024-09-16 09:15,APARINDS,LONG,10239.38,10546.56,10034.59,10546.56,10751.35,12,HIT_T1,3686.18,0.014426,259210.59
2024-09-16,09:15 AM,2024-09-16 09:15,BHARTIHEXA,LONG,1357.5,1330.35,1330.35,1398.23,1425.38,95,HIT_SL,-2579.26,-0.00995,256631.34
2024-09-17,09:15 AM,2024-09-17 09:15,ABREL,LONG,2857.4,2800.25,2800.25,2943.12,3000.27,44,HIT_SL,-2514.51,-0.009798,254116.83
2024-09-17,09:15 AM,2024-09-17 09:15,BSE,LONG,1133.43,1167.43,1110.76,1167.43,1190.1,112,HIT_T1,3808.32,0.014987,257925.15
2024-09-17,09:15 AM,2024-09-17 09:15,APARINDS,LONG,10534.63,10323.94,10323.94,10850.67,11061.36,12,HIT_SL,-2528.31,-0.009802,255396.84
2024-09-18,09:15 AM,2024-09-18 09:15,BSE,LONG,1109.57,1165.05,1087.38,1142.86,1165.05,115,HIT_T2,6380.02,0.024981,261776.86
2024-09-18,09:15 AM,2024-09-18 09:15,BLUEDART,LONG,8961.32,8782.09,8782.09,9230.16,9409.38,14,HIT_SL,-2509.17,-0.009585,259267.69
2024-09-18,09:15 AM,2024-09-18 09:15,ABREL,LONG,2772.87,2717.42,2717.42,2856.06,2911.52,46,HIT_SL,-2551.04,-0.009839,256716.64
2024-09-19,09:15 AM,2024-09-19 09:15,BSE,LONG,1291.18,1265.36,1265.36,1329.92,1355.74,99,HIT_SL,-2556.54,-0.009959,254160.1
2024-09-19,09:15 AM,2024-09-19 09:15,BHARTIHEXA,LONG,1369.36,1341.97,1341.97,1410.44,1437.82,92,HIT_SL,-2519.62,-0.009913,251640.49
2024-09-19,09:15 AM,2024-09-19 09:15,ANGELONE,LONG,255.26,250.16,250.16,262.92,268.03,492,HIT_SL,-2511.79,-0.009982,249128.69
2024-09-20,09:15 AM,2024-09-20 09:15,BSE,LONG,1237.82,1299.72,1213.07,1274.96,1299.72,100,HIT_T2,6189.12,0.024843,255317.82
2024-09-20,09:15 AM,2024-09-20 09:15,ADANIGREEN,LONG,1962.95,2003.95,1923.69,2021.84,2061.1,65,EXPIRED_SAME_DAY,2665.0,0.010438,257982.82
2024-09-20,09:15 AM,2024-09-20 09:15,BANDHANBNK,LONG,209.97,208.14,205.77,216.27,220.47,614,EXPIRED_SAME_DAY,-1125.62,-0.004363,256857.19
2024-09-23,09:15 AM,2024-09-23 09:15,BSE,LONG,1325.98,1365.76,1299.46,1365.76,1392.28,96,HIT_T1,3818.82,0.014867,260676.02
2024-09-23,09:15 AM,2024-09-23 09:15,ASAHIINDIA,LONG,775.71,814.49,760.19,798.98,814.49,168,HIT_T2,6515.94,0.024996,267191.95
2024-09-23,09:15 AM,2024-09-23 09:15,ADANIGREEN,LONG,2028.95,1988.37,1988.37,2089.82,2130.4,65,HIT_SL,-2637.63,-0.009872,264554.32
2024-09-24,09:15 AM,2024-09-24 09:15,ASAHIINDIA,LONG,809.08,792.9,792.9,833.35,849.53,163,HIT_SL,-2637.59,-0.00997,261916.73
2024-09-24,09:15 AM,2024-09-24 09:15,BIKAJI,LONG,974.02,954.53,954.53,1003.24,1022.72,134,HIT_SL,-2610.36,-0.009966,259306.37
2024-09-24,09:15 AM,2024-09-24 09:15,BSE,LONG,1309.74,1349.03,1283.55,1349.03,1375.23,98,HIT_T1,3850.64,0.01485,263157.0
2024-09-25,09:15 AM,2024-09-25 09:15,ASAHIINDIA,LONG,802.24,793.91,786.2,826.31,842.36,164,EXPIRED_SAME_DAY,-1366.16,-0.005191,261790.85
2024-09-25,09:15 AM,2024-09-25 09:15,BSE,LONG,1323.33,1296.86,1296.86,1363.03,1389.5,98,HIT_SL,-2593.72,-0.009908,259197.12
2024-09-25,09:15 AM,2024-09-25 09:15,AADHARHFC,LONG,508.2,498.04,498.04,523.45,533.61,255,HIT_SL,-2591.82,-0.009999,256605.3
2024-09-26,09:15 AM,2024-09-26 09:15,ASAHIINDIA,LONG,794.11,778.23,778.23,817.94,833.82,161,HIT_SL,-2557.04,-0.009965,254048.26
2024-09-26,09:15 AM,2024-09-26 09:15,AADHARHFC,LONG,506.45,496.32,496.32,521.64,531.77,250,HIT_SL,-2532.25,-0.009968,251516.01
2024-09-26,09:15 AM,2024-09-26 09:15,BLUESTARCO,LONG,2040.74,2142.78,1999.93,2101.96,2142.78,61,HIT_T2,6224.26,0.024747,257740.27
2024-09-27,09:15 AM,2024-09-27 09:15,BLUESTARCO,LONG,2108.18,2099.07,2066.02,2171.43,2213.59,61,EXPIRED_SAME_DAY,-555.79,-0.002156,257184.48
2024-09-27,09:15 AM,2024-09-27 09:15,ACUTAAS,LONG,871.61,897.76,854.18,897.76,915.19,147,HIT_T1,3843.81,0.014946,261028.29
2024-09-27,09:15 AM,2024-09-27 09:15,ASAHIINDIA,LONG,784.84,769.14,769.14,808.38,824.08,166,HIT_SL,-2605.65,-0.009982,258422.64
2024-09-30,09:15 AM,2024-09-30 09:15,BPCL,LONG,337.93,340.51,331.17,348.07,354.83,382,EXPIRED_SAME_DAY,984.49,0.00381,259407.13
2024-09-30,09:15 AM,2024-09-30 09:15,BALRAMCHIN,LONG,639.39,640.27,626.6,658.57,671.36,202,EXPIRED_SAME_DAY,179.39,0.000692,259586.51
2024-09-30,09:15 AM,2024-09-30 09:15,BLUESTARCO,LONG,2099.57,2162.56,2057.58,2162.56,2204.55,61,HIT_T1,3842.21,0.014801,263428.72
2024-10-01,09:15 AM,2024-10-01 09:15,APLAPOLLO,LONG,1584.47,1615.96,1552.78,1632.0,1663.69,83,EXPIRED_SAME_DAY,2613.68,0.009922,266042.4
2024-10-01,09:15 AM,2024-10-01 09:15,BBTC,LONG,2837.47,2831.24,2780.72,2922.6,2979.34,46,EXPIRED_SAME_DAY,-286.67,-0.001078,265755.73
2024-10-01,09:15 AM,2024-10-01 09:15,BPCL,LONG,340.56,338.95,333.74,350.77,357.58,390,EXPIRED_SAME_DAY,-628.19,-0.002364,265127.54
2024-10-03,09:15 AM,2024-10-03 09:15,BALRAMCHIN,LONG,667.95,659.86,654.59,687.99,701.35,198,EXPIRED_SAME_DAY,-1602.02,-0.006042,263525.52
2024-10-03,09:15 AM,2024-10-03 09:15,APLAPOLLO,LONG,1605.4,1573.29,1573.29,1653.56,1685.67,82,HIT_SL,-2632.85,-0.009991,260892.67
2024-10-03,09:15 AM,2024-10-03 09:15,BPCL,LONG,325.6,321.09,319.09,335.37,341.88,400,EXPIRED_SAME_DAY,-1804.02,-0.006915,259088.65
2024-10-04,09:15 AM,2024-10-04 09:15,BALRAMCHIN,LONG,659.51,646.32,646.32,679.3,692.49,196,HIT_SL,-2585.3,-0.009978,256503.35
2024-10-04,09:15 AM,2024-10-04 09:15,ANGELONE,LONG,260.9,255.68,255.68,268.72,273.94,491,HIT_SL,-2562.0,-0.009988,253941.35
2024-10-04,09:15 AM,2024-10-04 09:15,AMBER,LONG,5159.95,5056.75,5056.75,5314.75,5417.95,24,HIT_SL,-2476.78,-0.009753,251464.58
2024-10-07,09:15 AM,2024-10-07 09:15,BSE,LONG,1388.62,1360.84,1360.84,1430.28,1458.05,90,HIT_SL,-2499.51,-0.00994,248965.07
2024-10-07,09:15 AM,2024-10-07 09:15,BALRAMCHIN,LONG,653.2,640.14,640.14,672.8,685.86,190,HIT_SL,-2482.16,-0.00997,246482.91
2024-10-07,09:15 AM,2024-10-07 09:15,ANGELONE,LONG,259.19,254.0,254.0,266.96,272.14,475,HIT_SL,-2462.26,-0.00999,244020.64
2024-10-08,09:15 AM,2024-10-08 09:15,BLUEDART,LONG,8513.11,8557.17,8342.85,8768.5,8938.76,14,EXPIRED_SAME_DAY,616.83,0.002528,244637.47
2024-10-08,09:15 AM,2024-10-08 09:15,AMBER,LONG,4940.0,5088.2,4841.2,5088.2,5187.0,24,HIT_T1,3556.8,0.014539,248194.27
2024-10-08,09:15 AM,2024-10-08 09:15,BSE,LONG,1280.53,1344.55,1254.92,1318.94,1344.55,96,HIT_T2,6146.53,0.024765,254340.8
2024-10-09,09:15 AM,2024-10-09 09:15,BSE,LONG,1427.39,1398.84,1398.84,1470.21,1498.76,89,HIT_SL,-2540.76,-0.00999,251800.04
2024-10-09,09:15 AM,2024-10-09 09:15,AJANTPHARM,LONG,3327.42,3260.87,3260.87,3427.24,3493.79,37,HIT_SL,-2462.29,-0.009779,249337.75
